Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Mus_musculus	Hlf	ENSMUSG00000003949	TF_bZIP	ENSMUSP00000004051.8;	217082
Mus_musculus	Gm14139	ENSMUSG00000079009	zf-C2H2	ENSMUSP00000105555.3;ENSMUSP00000105552.2;	100271882
Mus_musculus	Zfp65	ENSMUSG00000071281	zf-C2H2	ENSMUSP00000117218.3;ENSMUSP00000123380.3;ENSMUSP00000072900.7;ENSMUSP00000153058.2;	235907
Mus_musculus	Klf10	ENSMUSG00000037465	zf-C2H2	ENSMUSP00000154702.2;ENSMUSP00000154265.2;ENSMUSP00000073690.6;	21847
Mus_musculus	Zglp1	ENSMUSG00000079681	zf-GATA	ENSMUSP00000111157.3;	100009600
Mus_musculus	Zbed4	ENSMUSG00000034333	zf-BED	ENSMUSP00000035437.9;	223773
Mus_musculus	Zfp930	ENSMUSG00000059897	zf-C2H2	ENSMUSP00000105845.2;ENSMUSP00000148587.2;	234358
Mus_musculus	Isl2	ENSMUSG00000032318	Homeobox	ENSMUSP00000034869.5;	104360
Mus_musculus	Rarg	ENSMUSG00000001288	THR-like	ENSMUSP00000067266.8;ENSMUSP00000118615.2;ENSMUSP00000048838.9;	19411
Mus_musculus	Zfp960	ENSMUSG00000096696	zf-C2H2	ENSMUSP00000123102.2;	449000
Mus_musculus	Zfp809	ENSMUSG00000057982	zf-C2H2	ENSMUSP00000072286.8;ENSMUSP00000151180.2;	235047
Mus_musculus	Bhlhe41	ENSMUSG00000030256	bHLH	ENSMUSP00000107332.2;ENSMUSP00000032386.5;	79362
Mus_musculus	Nr2c1	ENSMUSG00000005897	RXR-like	ENSMUSP00000096945.2;ENSMUSP00000089858.5;ENSMUSP00000100927.3;	22025
Mus_musculus	Gm4631	ENSMUSG00000078899	zf-C2H2	ENSMUSP00000104678.3;ENSMUSP00000113670.3;	102633156
Mus_musculus	Hoxa5	ENSMUSG00000038253	Homeobox	ENSMUSP00000039012.7;	15402
Mus_musculus	Zfp292	ENSMUSG00000039967	zf-C2H2	ENSMUSP00000037233.6;ENSMUSP00000095766.3;	30046
Mus_musculus	Sox8	ENSMUSG00000024176	HMG	ENSMUSP00000133742.2;ENSMUSP00000133403.2;ENSMUSP00000025003.4;	20681
Mus_musculus	Maff	ENSMUSG00000042622	TF_bZIP	ENSMUSP00000155516.2;ENSMUSP00000131628.2;ENSMUSP00000094076.4;ENSMUSP00000154850.2;	17133
Mus_musculus	BC024063	ENSMUSG00000112160	zf-C2H2	ENSMUSP00000151688.2;	666584
Mus_musculus	Gm2004	ENSMUSG00000095648	zf-C2H2	ENSMUSP00000104677.4;	628147
Mus_musculus	5430403G16Rik	ENSMUSG00000072763	zf-C2H2	ENSMUSP00000090395.4;	77200
Mus_musculus	Creb5	ENSMUSG00000053007	TF_bZIP	ENSMUSP00000038532.9;ENSMUSP00000144719.2;ENSMUSP00000144979.2;ENSMUSP00000144851.2;	231991
Mus_musculus	Crxos	ENSMUSG00000074365	Homeobox	ENSMUSP00000096399.3;ENSMUSP00000133563.2;ENSMUSP00000130485.3;ENSMUSP00000138891.2;	546024
Mus_musculus	Gm10139	ENSMUSG00000063905	zf-C2H2	ENSMUSP00000080191.3;	NA
Mus_musculus	Msx3	ENSMUSG00000025469	Homeobox	ENSMUSP00000133484.2;	17703
Mus_musculus	Gcfc2	ENSMUSG00000035125	GCFC	ENSMUSP00000035644.5;ENSMUSP00000144868.2;	330361
Mus_musculus	Zfp641	ENSMUSG00000022987	zf-C2H2	ENSMUSP00000133212.2;ENSMUSP00000023722.6;	239652
Mus_musculus	Arid1a	ENSMUSG00000007880	ARID	ENSMUSP00000008024.7;ENSMUSP00000122354.3;ENSMUSP00000101517.4;	93760
Mus_musculus	Zfp607a	ENSMUSG00000020420	zf-C2H2	ENSMUSP00000051496.9;ENSMUSP00000146006.2;ENSMUSP00000146261.2;	545938
Mus_musculus	Eomes	ENSMUSG00000032446	T-box	ENSMUSP00000107393.2;ENSMUSP00000118079.2;ENSMUSP00000035020.9;	13813
Mus_musculus	Arid2	ENSMUSG00000033237	ARID	ENSMUSP00000135829.2;ENSMUSP00000093969.5;	77044
Mus_musculus	Nr0b1	ENSMUSG00000025056	Miscellaneous	ENSMUSP00000026036.5;	NA
Mus_musculus	Hoxa13	ENSMUSG00000038203	Homeobox	ENSMUSP00000125221.7;	NA
Mus_musculus	Gm49345	ENSMUSG00000114923	zf-C2H2	ENSMUSP00000153476.2;ENSMUSP00000153696.2;	NA
Mus_musculus	Bhlhe23	ENSMUSG00000045493	bHLH	ENSMUSP00000104506.2;	140489
Mus_musculus	Gm21060	ENSMUSG00000095993	zf-C2H2	ENSMUSP00000136027.2;	NA
Mus_musculus	Ppara	ENSMUSG00000022383	THR-like	ENSMUSP00000105049.2;ENSMUSP00000105050.2;ENSMUSP00000059719.6;	19013
Mus_musculus	Litaf	ENSMUSG00000022500	zf-LITAF-like	ENSMUSP00000112667.2;ENSMUSP00000023143.8;	56722
Mus_musculus	Zscan5b	ENSMUSG00000058028	zf-C2H2	ENSMUSP00000126044.3;ENSMUSP00000072449.6;	170734
Mus_musculus	Rhox2a	ENSMUSG00000051827	Homeobox	ENSMUSP00000134267.2;ENSMUSP00000067190.6;	75199
Mus_musculus	Nfe2l1	ENSMUSG00000038615	TF_bZIP	ENSMUSP00000103286.2;ENSMUSP00000103285.2;ENSMUSP00000131585.2;ENSMUSP00000128527.2;ENSMUSP00000127804.2;ENSMUSP00000103284.2;ENSMUSP00000080467.6;	18023
Mus_musculus	L3mbtl1	ENSMUSG00000035576	zf-C2HC	ENSMUSP00000044038.6;	241764
Mus_musculus	Klf15	ENSMUSG00000030087	zf-C2H2	ENSMUSP00000144808.2;ENSMUSP00000144962.2;ENSMUSP00000032174.6;ENSMUSP00000109158.2;	66277
Mus_musculus	Zfp799	ENSMUSG00000095253	zf-C2H2	ENSMUSP00000136298.2;ENSMUSP00000144480.2;	240064
Mus_musculus	Etv6	ENSMUSG00000030199	ETS	ENSMUSP00000107594.2;ENSMUSP00000079818.7;	14011
Mus_musculus	Zfp592	ENSMUSG00000005621	zf-C2H2	ENSMUSP00000102976.3;	233410
Mus_musculus	Gm28168	ENSMUSG00000101415	zf-C2H2	ENSMUSP00000139435.2;	NA
Mus_musculus	Zfp263	ENSMUSG00000022529	zf-C2H2	ENSMUSP00000124433.2;ENSMUSP00000023176.5;	74120
Mus_musculus	Gm21411	ENSMUSG00000045699	zf-C2H2	ENSMUSP00000158852.2;	NA
Mus_musculus	Zfp950	ENSMUSG00000074733	zf-C2H2	ENSMUSP00000146243.2;ENSMUSP00000145709.2;ENSMUSP00000145648.2;	414758
Mus_musculus	Crx	ENSMUSG00000041578	Homeobox	ENSMUSP00000043436.7;ENSMUSP00000134463.2;ENSMUSP00000134400.3;ENSMUSP00000133833.2;	12951
Mus_musculus	Zfp213	ENSMUSG00000071256	zf-C2H2	ENSMUSP00000093266.4;	449521
Mus_musculus	Gsx2	ENSMUSG00000035946	Homeobox	ENSMUSP00000036625.4;	14843
Mus_musculus	Zfp30	ENSMUSG00000047473	zf-C2H2	ENSMUSP00000113426.2;ENSMUSP00000032803.6;	22693
Mus_musculus	Irf6	ENSMUSG00000026638	IRF	ENSMUSP00000075839.6;	54139
Mus_musculus	Zfp345	ENSMUSG00000074731	zf-C2H2	ENSMUSP00000105540.2;	545471
Mus_musculus	Zfp474	ENSMUSG00000046886	zf-C2H2	ENSMUSP00000147873.2;ENSMUSP00000072453.4;	66758
Mus_musculus	Arid4b	ENSMUSG00000039219	ARID	ENSMUSP00000106165.2;ENSMUSP00000043889.9;ENSMUSP00000106162.2;ENSMUSP00000118687.2;ENSMUSP00000106163.2;	94246
Mus_musculus	Nfix	ENSMUSG00000001911	CTF_NFI	ENSMUSP00000076005.7;ENSMUSP00000105386.2;ENSMUSP00000096669.4;ENSMUSP00000105384.2;ENSMUSP00000115691.2;	18032
Mus_musculus	Creb3l4	ENSMUSG00000027938	TF_bZIP	ENSMUSP00000102992.2;ENSMUSP00000029547.4;	78284
Mus_musculus	Zfp967	ENSMUSG00000095199	zf-C2H2	ENSMUSP00000136521.2;	100303732
Mus_musculus	Olig2	ENSMUSG00000039830	bHLH	ENSMUSP00000036797.9;	50913
Mus_musculus	Wiz	ENSMUSG00000024050	zf-C2H2	ENSMUSP00000069443.8;ENSMUSP00000126253.4;ENSMUSP00000084993.6;ENSMUSP00000158082.2;	22404
Mus_musculus	Cdx4	ENSMUSG00000031326	Homeobox	ENSMUSP00000033689.3;	NA
Mus_musculus	Zmiz2	ENSMUSG00000041164	zf-MIZ	ENSMUSP00000099978.4;ENSMUSP00000105408.2;ENSMUSP00000105410.2;ENSMUSP00000105409.2;ENSMUSP00000012612.5;	52915
Mus_musculus	Zfp735	ENSMUSG00000060630	zf-C2H2	ENSMUSP00000079269.6;	76390
Mus_musculus	Zfp189	ENSMUSG00000039634	zf-C2H2	ENSMUSP00000036663.7;ENSMUSP00000103324.2;	230162
Mus_musculus	Prdm10	ENSMUSG00000042496	zf-C2H2	ENSMUSP00000149699.2;ENSMUSP00000074104.4;ENSMUSP00000149526.2;	382066
Mus_musculus	Zbtb6	ENSMUSG00000066798	ZBTB	ENSMUSP00000056100.6;ENSMUSP00000056100.6;ENSMUSP00000108554.2;ENSMUSP00000108554.2;	241322
Mus_musculus	Lcorl	ENSMUSG00000015882	HTH	ENSMUSP00000084408.4;ENSMUSP00000016026.8;	209707
Mus_musculus	Gsc	ENSMUSG00000021095	Homeobox	ENSMUSP00000021513.4;	14836
Mus_musculus	Hoxb5	ENSMUSG00000038700	Homeobox	ENSMUSP00000035423.4;	15413
Mus_musculus	Zfp422	ENSMUSG00000059878	zf-C2H2	ENSMUSP00000084926.3;ENSMUSP00000078685.6;ENSMUSP00000108501.2;	67255
Mus_musculus	Tbx4	ENSMUSG00000000094	T-box	ENSMUSP00000103682.2;ENSMUSP00000000096.6;ENSMUSP00000103680.3;	21387
Mus_musculus	Mesp1	ENSMUSG00000030544	bHLH	ENSMUSP00000032760.6;	17292
Mus_musculus	Zbed6	ENSMUSG00000094410	zf-BED	ENSMUSP00000136026.2;	667118
Mus_musculus	Ubtf	ENSMUSG00000020923	HMG	ENSMUSP00000102734.3;ENSMUSP00000136310.2;ENSMUSP00000102732.2;ENSMUSP00000102736.3;ENSMUSP00000102740.4;ENSMUSP00000131930.2;ENSMUSP00000006754.8;ENSMUSP00000133844.2;ENSMUSP00000078539.5;ENSMUSP00000134665.2;ENSMUSP00000133611.2;	21429
Mus_musculus	Tbx6	ENSMUSG00000030699	T-box	ENSMUSP00000091579.5;ENSMUSP00000126418.2;	21389
Mus_musculus	Zfp108	ENSMUSG00000030486	zf-C2H2	ENSMUSP00000145844.2;ENSMUSP00000145928.2;ENSMUSP00000072496.7;	54678
Mus_musculus	Rax	ENSMUSG00000024518	Homeobox	ENSMUSP00000157707.2;ENSMUSP00000158513.2;ENSMUSP00000025396.4;	19434
Mus_musculus	Prop1	ENSMUSG00000044542	Homeobox	ENSMUSP00000057231.2;	19127
Mus_musculus	Nfxl1	ENSMUSG00000072889	zf-NF-X1	ENSMUSP00000084467.6;ENSMUSP00000114355.2;ENSMUSP00000074481.5;	100978
Mus_musculus	Dbp	ENSMUSG00000059824	TF_bZIP	ENSMUSP00000147790.2;ENSMUSP00000079693.4;ENSMUSP00000147355.2;	13170
Mus_musculus	Mtf1	ENSMUSG00000028890	zf-C2H2	ENSMUSP00000101799.2;ENSMUSP00000030723.3;	17764
Mus_musculus	Foxk2	ENSMUSG00000039275	Fork_head	ENSMUSP00000101719.2;	68837
Mus_musculus	Gm6020	ENSMUSG00000069475	zf-C2H2	ENSMUSP00000089726.2;	NA
Mus_musculus	Trp53	ENSMUSG00000059552	P53	ENSMUSP00000005371.6;ENSMUSP00000104298.4;ENSMUSP00000127130.2;ENSMUSP00000104297.4;	22059
Mus_musculus	Mysm1	ENSMUSG00000062627	MYB	ENSMUSP00000075269.4;	320713
Mus_musculus	Esr2	ENSMUSG00000021055	ESR-like	ENSMUSP00000075932.5;ENSMUSP00000151463.2;ENSMUSP00000098849.5;ENSMUSP00000138637.3;ENSMUSP00000106051.3;	13983
Mus_musculus	Zfp251	ENSMUSG00000022526	zf-C2H2	ENSMUSP00000079268.6;ENSMUSP00000155649.2;	71591
Mus_musculus	Nkx2-5	ENSMUSG00000015579	Homeobox	ENSMUSP00000157537.2;ENSMUSP00000015723.5;	18091
Mus_musculus	Zfp1	ENSMUSG00000055835	zf-C2H2	ENSMUSP00000148310.2;ENSMUSP00000148511.2;ENSMUSP00000076964.7;	22640
Mus_musculus	Zfp354a	ENSMUSG00000020364	zf-C2H2	ENSMUSP00000099827.4;ENSMUSP00000104747.2;ENSMUSP00000104750.2;ENSMUSP00000020628.6;	21408
Mus_musculus	Gm3604	ENSMUSG00000094942	zf-C2H2	ENSMUSP00000139845.2;ENSMUSP00000103623.4;	100041979
Mus_musculus	Etv4	ENSMUSG00000017724	ETS	ENSMUSP00000017868.7;ENSMUSP00000129261.2;ENSMUSP00000102794.2;	18612
Mus_musculus	Zfp85	ENSMUSG00000058331	zf-C2H2	ENSMUSP00000121202.3;	22746
Mus_musculus	Zscan2	ENSMUSG00000038797	zf-C2H2	ENSMUSP00000042321.8;ENSMUSP00000121143.2;	22691
Mus_musculus	Sp4	ENSMUSG00000025323	zf-C2H2	ENSMUSP00000026367.11;ENSMUSP00000152603.2;	20688
Mus_musculus	Hoxb4	ENSMUSG00000038692	Homeobox	ENSMUSP00000048002.8;	15412
Mus_musculus	Ascl2	ENSMUSG00000009248	bHLH	ENSMUSP00000009392.5;ENSMUSP00000113012.2;	17173
Mus_musculus	Zbtb37	ENSMUSG00000043467	ZBTB	ENSMUSP00000134769.2;ENSMUSP00000134769.2;ENSMUSP00000134753.2;ENSMUSP00000134753.2;ENSMUSP00000125417.3;ENSMUSP00000125417.3;ENSMUSP00000131576.2;ENSMUSP00000131576.2;ENSMUSP00000125253.3;ENSMUSP00000125253.3;	240869
Mus_musculus	Six4	ENSMUSG00000034460	Homeobox	ENSMUSP00000036150.7;ENSMUSP00000135699.3;	20474
Mus_musculus	Nkx6-1	ENSMUSG00000035187	Homeobox	ENSMUSP00000042716.9;	18096
Mus_musculus	Thap1	ENSMUSG00000037214	THAP	ENSMUSP00000042464.6;ENSMUSP00000121153.2;	73754
Mus_musculus	Zfp101	ENSMUSG00000055240	zf-C2H2	ENSMUSP00000132508.3;	22643
Mus_musculus	Rel	ENSMUSG00000020275	RHD	ENSMUSP00000099928.4;	19696
Mus_musculus	Lrrfip1	ENSMUSG00000026305	LRRFIP	ENSMUSP00000095255.4;ENSMUSP00000063878.7;ENSMUSP00000139902.2;ENSMUSP00000141024.2;ENSMUSP00000065850.7;ENSMUSP00000139497.2;ENSMUSP00000095254.4;ENSMUSP00000139811.2;	16978
Mus_musculus	Zfp39	ENSMUSG00000037001	zf-C2H2	ENSMUSP00000099764.2;	22698
Mus_musculus	Gm44505	ENSMUSG00000118491	zf-C2H2	ENSMUSP00000124424.2;	NA
Mus_musculus	Alx3	ENSMUSG00000014603	Homeobox	ENSMUSP00000014747.2;ENSMUSP00000156514.2;	11694
Mus_musculus	Prdm6	ENSMUSG00000069378	zf-C2H2	ENSMUSP00000089513.4;	225518
Mus_musculus	Foxc1	ENSMUSG00000050295	Fork_head	ENSMUSP00000052196.3;	17300
Mus_musculus	Nr1h2	ENSMUSG00000060601	THR-like	ENSMUSP00000146466.2;ENSMUSP00000103544.2;ENSMUSP00000146455.2;ENSMUSP00000103543.2;ENSMUSP00000073188.6;ENSMUSP00000146826.2;ENSMUSP00000103545.2;ENSMUSP00000126788.2;	22260
Mus_musculus	2210418O10Rik	ENSMUSG00000078894	zf-C2H2	ENSMUSP00000118168.2;ENSMUSP00000096607.3;	100504263
Mus_musculus	E430018J23Rik	ENSMUSG00000078580	zf-C2H2	ENSMUSP00000126288.2;	101604
Mus_musculus	Vsx1	ENSMUSG00000033080	Homeobox	ENSMUSP00000039088.9;	114889
Mus_musculus	Hoxa2	ENSMUSG00000014704	Homeobox	ENSMUSP00000014848.9;	15399
Mus_musculus	Zfp944	ENSMUSG00000033972	zf-C2H2	ENSMUSP00000111197.3;	319615
Mus_musculus	Gm14308	ENSMUSG00000078880	zf-C2H2	ENSMUSP00000104618.3;	100043381
Mus_musculus	Zfp518b	ENSMUSG00000046572	zf-C2H2	ENSMUSP00000061753.5;ENSMUSP00000137381.2;	100515
Mus_musculus	Tfdp1	ENSMUSG00000038482	E2F	ENSMUSP00000127952.2;ENSMUSP00000147881.2;ENSMUSP00000147662.2;ENSMUSP00000147601.2;ENSMUSP00000147345.2;	21781
Mus_musculus	Zscan4-ps2	ENSMUSG00000110190	zf-C2H2	ENSMUSP00000089014.4;	NA
Mus_musculus	Dlx4	ENSMUSG00000020871	Homeobox	ENSMUSP00000021241.7;	13394
Mus_musculus	Sp5	ENSMUSG00000075304	zf-C2H2	ENSMUSP00000097620.3;	64406
Mus_musculus	Lhx8	ENSMUSG00000096225	Homeobox	ENSMUSP00000145485.2;ENSMUSP00000136047.2;	16875
Mus_musculus	Zfp740	ENSMUSG00000046897	zf-C2H2	ENSMUSP00000122698.3;ENSMUSP00000113770.2;ENSMUSP00000112985.2;ENSMUSP00000155827.2;	68744
Mus_musculus	Zfp658	ENSMUSG00000056592	zf-C2H2	ENSMUSP00000103606.2;ENSMUSP00000005597.9;	210104
Mus_musculus	Gfi1	ENSMUSG00000029275	zf-C2H2	ENSMUSP00000135884.3;ENSMUSP00000137229.2;ENSMUSP00000135039.3;	14581
Mus_musculus	Ascl1	ENSMUSG00000020052	bHLH	ENSMUSP00000020243.8;	17172
Mus_musculus	Ttf1	ENSMUSG00000026803	MYB	ENSMUSP00000097809.4;	22130
Mus_musculus	Rhox3a2	ENSMUSG00000095601	Homeobox	ENSMUSP00000094198.5;ENSMUSP00000139330.2;	100861623
Mus_musculus	Rhox4e	ENSMUSG00000071770	Homeobox	ENSMUSP00000086475.5;	194856
Mus_musculus	Dlx1	ENSMUSG00000041911	Homeobox	ENSMUSP00000042413.4;	13390
Mus_musculus	Zbtb49	ENSMUSG00000029127	ZBTB	ENSMUSP00000117174.2;ENSMUSP00000092429.4;ENSMUSP00000092429.4;ENSMUSP00000122109.2;ENSMUSP00000115513.2;ENSMUSP00000114955.2;ENSMUSP00000109748.2;	75079
Mus_musculus	Nr6a1	ENSMUSG00000063972	GCNF-like	ENSMUSP00000121234.2;ENSMUSP00000075624.5;ENSMUSP00000115164.2;ENSMUSP00000108498.2;ENSMUSP00000126009.2;	14536
Mus_musculus	Atf2	ENSMUSG00000027104	TF_bZIP	ENSMUSP00000097588.5;ENSMUSP00000107641.3;ENSMUSP00000107638.2;ENSMUSP00000088311.5;ENSMUSP00000058521.6;ENSMUSP00000114828.2;ENSMUSP00000107647.3;ENSMUSP00000107648.2;ENSMUSP00000133632.2;	11909
Mus_musculus	Zfp574	ENSMUSG00000045252	zf-C2H2	ENSMUSP00000057817.10;ENSMUSP00000136547.2;	232976
Mus_musculus	Thrb	ENSMUSG00000021779	THR-like	ENSMUSP00000022303.10;ENSMUSP00000153355.2;ENSMUSP00000089053.5;ENSMUSP00000022304.11;	21834
Mus_musculus	Osr2	ENSMUSG00000022330	zf-C2H2	ENSMUSP00000022952.5;ENSMUSP00000154286.2;	NA
Mus_musculus	Arid5b	ENSMUSG00000019947	ARID	ENSMUSP00000151665.2;ENSMUSP00000151227.2;	71371
Mus_musculus	Zfp956	ENSMUSG00000045466	zf-C2H2	ENSMUSP00000098989.5;	101197
Mus_musculus	Zfp677	ENSMUSG00000062743	zf-C2H2	ENSMUSP00000052667.5;ENSMUSP00000125295.2;	210503
Mus_musculus	Rhox8	ENSMUSG00000064137	Homeobox	ENSMUSP00000071782.6;	434768
Mus_musculus	Hoxc12	ENSMUSG00000050328	Homeobox	ENSMUSP00000051003.3;	NA
Mus_musculus	Zkscan7	ENSMUSG00000063488	zf-C2H2	ENSMUSP00000071695.6;	382118
Mus_musculus	Foxd4	ENSMUSG00000051490	Fork_head	ENSMUSP00000058575.3;	14237
Mus_musculus	Nr2f1	ENSMUSG00000069171	RXR-like	ENSMUSP00000133704.2;ENSMUSP00000122618.3;ENSMUSP00000153321.2;ENSMUSP00000118161.2;ENSMUSP00000089036.7;	13865
Mus_musculus	Foxa1	ENSMUSG00000035451	Fork_head	ENSMUSP00000041118.7;	15375
Mus_musculus	Zfp35	ENSMUSG00000063281	zf-C2H2	ENSMUSP00000074475.8;	22694
Mus_musculus	Tbx5	ENSMUSG00000018263	T-box	ENSMUSP00000018407.7;ENSMUSP00000144418.2;ENSMUSP00000143828.2;	21388
Mus_musculus	Zfp235	ENSMUSG00000047603	zf-C2H2	ENSMUSP00000050803.8;	56525
Mus_musculus	Junb	ENSMUSG00000052837	TF_bZIP	ENSMUSP00000064680.6;	16477
Mus_musculus	Zfp937	ENSMUSG00000060336	zf-C2H2	ENSMUSP00000073454.4;	245174
Mus_musculus	Ybx3	ENSMUSG00000030189	CSD	ENSMUSP00000085172.3;ENSMUSP00000032309.7;	56449
Mus_musculus	Zfp61	ENSMUSG00000050605	zf-C2H2	ENSMUSP00000076954.8;ENSMUSP00000132551.2;	22719
Mus_musculus	Sox11	ENSMUSG00000063632	HMG	ENSMUSP00000078070.6;	20666
Mus_musculus	Rfx2	ENSMUSG00000024206	RFX	ENSMUSP00000002444.8;ENSMUSP00000156913.2;ENSMUSP00000084010.6;	19725
Mus_musculus	Prdm12	ENSMUSG00000079466	zf-C2H2	ENSMUSP00000109098.3;	381359
Mus_musculus	Zfp668	ENSMUSG00000049728	zf-C2H2	ENSMUSP00000101869.2;ENSMUSP00000101868.2;ENSMUSP00000056105.6;ENSMUSP00000101870.2;ENSMUSP00000116730.2;	244219
Mus_musculus	Gm14406	ENSMUSG00000078865	zf-C2H2	ENSMUSP00000104573.2;	NA
Mus_musculus	Mbd1	ENSMUSG00000024561	MBD	ENSMUSP00000159055.2;ENSMUSP00000095137.4;ENSMUSP00000153428.2;	17190
Mus_musculus	Zfp382	ENSMUSG00000074220	zf-C2H2	ENSMUSP00000096196.4;	233060
Mus_musculus	Tshz2	ENSMUSG00000047907	zf-C2H2	ENSMUSP00000104785.2;ENSMUSP00000104787.3;	228911
Mus_musculus	Cdip1	ENSMUSG00000004071	zf-LITAF-like	ENSMUSP00000004173.6;ENSMUSP00000120143.2;ENSMUSP00000113618.2;ENSMUSP00000113889.2;	66626
Mus_musculus	Rhox13	ENSMUSG00000050197	Homeobox	ENSMUSP00000117271.3;	73614
Mus_musculus	Mecp2	ENSMUSG00000031393	MBD	ENSMUSP00000119947.2;ENSMUSP00000127115.3;ENSMUSP00000098314.4;ENSMUSP00000118842.2;ENSMUSP00000033770.7;	17257
Mus_musculus	Foxr2	ENSMUSG00000071665	Fork_head	ENSMUSP00000093984.4;ENSMUSP00000128452.2;	436240
Mus_musculus	Gm6710	ENSMUSG00000078887	zf-C2H2	ENSMUSP00000104640.4;	626832
Mus_musculus	Irx5	ENSMUSG00000031737	Homeobox	ENSMUSP00000147339.2;ENSMUSP00000034184.10;	54352
Mus_musculus	Glis3	ENSMUSG00000052942	zf-C2H2	ENSMUSP00000108231.3;ENSMUSP00000124635.2;	226075
Mus_musculus	Arid4a	ENSMUSG00000048118	ARID	ENSMUSP00000121319.2;ENSMUSP00000035512.6;	238247
Mus_musculus	Thap11	ENSMUSG00000036442	THAP	ENSMUSP00000048994.8;	59016
Mus_musculus	Zfp407	ENSMUSG00000048410	zf-C2H2	ENSMUSP00000118361.2;ENSMUSP00000138633.2;	240476
Mus_musculus	Nfya	ENSMUSG00000023994	NF-YA	ENSMUSP00000124404.2;ENSMUSP00000077853.7;ENSMUSP00000123785.2;ENSMUSP00000043909.8;ENSMUSP00000124115.2;ENSMUSP00000124245.2;ENSMUSP00000125034.2;	18044
Mus_musculus	Prrx2	ENSMUSG00000039476	Homeobox	ENSMUSP00000109222.3;ENSMUSP00000040332.5;	20204
Mus_musculus	Zfp712	ENSMUSG00000090641	zf-C2H2	ENSMUSP00000126665.2;	78251
Mus_musculus	Atf6b	ENSMUSG00000015461	TF_bZIP	ENSMUSP00000015605.10;ENSMUSP00000133516.3;	12915
Mus_musculus	Zfp991	ENSMUSG00000067916	zf-C2H2	ENSMUSP00000081167.4;	666532
Mus_musculus	Zfp758	ENSMUSG00000044501	zf-C2H2	ENSMUSP00000086143.3;ENSMUSP00000072298.5;ENSMUSP00000121288.2;ENSMUSP00000113532.2;	224598
Mus_musculus	Zfp57	ENSMUSG00000036036	zf-C2H2	ENSMUSP00000087414.7;ENSMUSP00000065811.8;ENSMUSP00000135655.2;ENSMUSP00000133894.2;ENSMUSP00000134418.2;ENSMUSP00000133821.2;	22715
Mus_musculus	Tcf25	ENSMUSG00000001472	Others		66855
Mus_musculus	Tax1bp1	ENSMUSG00000004535	Others		52440
Mus_musculus	Khsrp	ENSMUSG00000007670	Others		16549
Mus_musculus	Zfp318	ENSMUSG00000015597	Others		57908
Mus_musculus	Zfp207	ENSMUSG00000017421	Others		22680
Mus_musculus	Plek	ENSMUSG00000020120	Others		56193
Mus_musculus	Yeats4	ENSMUSG00000020171	Others		64050
Mus_musculus	Nme2	ENSMUSG00000020857	Others		18103
Mus_musculus	Hif1a	ENSMUSG00000021109	Others		15251
Mus_musculus	Maf1	ENSMUSG00000022553	Others		68877
Mus_musculus	Son	ENSMUSG00000022961	Others		20658
Mus_musculus	Cebpz	ENSMUSG00000024081	Others		12607
Mus_musculus	Epas1	ENSMUSG00000024140	Others		13819
Mus_musculus	Setbp1	ENSMUSG00000024548	Others		240427
Mus_musculus	Zfp511	ENSMUSG00000025470	Others		69752
Mus_musculus	Cpeb1	ENSMUSG00000025586	Others		12877
Mus_musculus	Carf	ENSMUSG00000026017	Others		241066
Mus_musculus	Ahctf1	ENSMUSG00000026491	Others		226747
Mus_musculus	Blzf1	ENSMUSG00000026577	Others		66352
Mus_musculus	Mllt10	ENSMUSG00000026743	Others		17354
Mus_musculus	Myef2	ENSMUSG00000027201	Others		17876
Mus_musculus	Gabpb1	ENSMUSG00000027361	Others		14391
Mus_musculus	Rbck1	ENSMUSG00000027466	Others		24105
Mus_musculus	Zgpat	ENSMUSG00000027582	Others		229007
Mus_musculus	Xpa	ENSMUSG00000028329	Others		22590
Mus_musculus	Casz1	ENSMUSG00000028977	Others		69743
Mus_musculus	Zfp326	ENSMUSG00000029290	Others		54367
Mus_musculus	Cnbp	ENSMUSG00000030057	Others		12785
Mus_musculus	Tmf1	ENSMUSG00000030059	Others		232286
Mus_musculus	Dmrtc1a	ENSMUSG00000031323	Others		70887
Mus_musculus	Plscr1	ENSMUSG00000032369	Others		22038
Mus_musculus	Ltf	ENSMUSG00000032496	Others		17002
Mus_musculus	Crebl2	ENSMUSG00000032652	Others		232430
Mus_musculus	Gpbp1	ENSMUSG00000032745	Others		73274
Mus_musculus	Gpbp1l1	ENSMUSG00000034042	Others		77110
Mus_musculus	Zfp395	ENSMUSG00000034522	Others		380912
Mus_musculus	Fam170a	ENSMUSG00000035420	Others		225497
Mus_musculus	Thyn1	ENSMUSG00000035443	Others		77862
Mus_musculus	Rfxank	ENSMUSG00000036120	Others		19727
Mus_musculus	Cc2d1a	ENSMUSG00000036686	Others		212139
Mus_musculus	Zfp280c	ENSMUSG00000036916	Others		208968
Mus_musculus	Tfb1m	ENSMUSG00000036983	Others		224481
Mus_musculus	Capn15	ENSMUSG00000037326	Others		50817
Mus_musculus	Bclaf1	ENSMUSG00000037608	Others		72567
Mus_musculus	Parp12	ENSMUSG00000038507	Others		243771
Mus_musculus	Zfp280d	ENSMUSG00000038535	Others		235469
Mus_musculus	Gabpb2	ENSMUSG00000038766	Others		213054
